raw text,text_length,source
8:15 imaginea romaniei pana in prezent. somn usor.,50,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Am 25 de ani, mă uit la acest video și plâng. Plâng de milă pentru mine, pentru românii mei dragi. Când o să facem oare o schimbare? Doar cât timp acceptăm noi aceste nesimțiri ele vor continua!",194,https://www.youtube.com/watch?v=uUbN6DXJwFg
am urmarit de 3 ori filmul - SUPERB,35,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Am 14 ani și politica este unul dintre cele mai discutate subiecte in grupul meu de prieteni . In general copiii din generația mea sunt curioși sa afle lucruri noi despre politica română și istoria ei . 
Eu va multumesc pentru acest documentar pentru ca am avut oportunitatea sa aflu lucruri noi și păreri bine formate de la niște oameni bine informați .
Pe parcursul documentarului am observat ca incet incet țara a evoluat și am speranța ca in viitor când eu va trebuii sa iau niște decizii importante , una dintre  ele sa fie aceea de a rămâne in România și de a încerca sa o formez intr.un mod corespunzător .",613,https://www.youtube.com/watch?v=uUbN6DXJwFg
1.45,4,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitari pentru munca depusa! Lumea are nevoie de voi si de adevar. 🙏🏼,72,https://www.youtube.com/watch?v=uUbN6DXJwFg
Exceptional!,12,https://www.youtube.com/watch?v=uUbN6DXJwFg
Foarte interesant.👍,19,https://www.youtube.com/watch?v=uUbN6DXJwFg
"''Iliescu președinte, nu Coposu fără minte'' - cât de înapoiați erau oamenii...",79,https://www.youtube.com/watch?v=uUbN6DXJwFg
Am fost o turna de io și vom rămâne o turma de io ....Mai avem o speranța la generația nou și la cei care suntem plecați in afara  sa mai salvam ceva 😭😢😰🤐,154,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Am 34 de ani,traesc in irlanda,imi vine sa plang ce vad aici,neau condus niste talhari si acum tot ei sunt la putere...",119,https://www.youtube.com/watch?v=uUbN6DXJwFg
Respect pentru munca depusa!,28,https://www.youtube.com/watch?v=uUbN6DXJwFg
"In acele momente orice personalitate onesta ar fi putut prelua conducerea, dar nu s-a bagat nimeni.",99,https://www.youtube.com/watch?v=uUbN6DXJwFg
"2:38:55 are dreptate. Am 22 de ani, locuiesc in Anglia de 10 ani.",65,https://www.youtube.com/watch?v=uUbN6DXJwFg
2:12:52,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
foarte taqre dar a da un tun nu inseamna giving a gun :))),58,https://www.youtube.com/watch?v=uUbN6DXJwFg
1990,4,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Toți dobitocii care au săpat această țară, vă dezvăluie acest lucru cu zâmbetul pe buze...nici măcar în al 12 lea ceas nu le este rușine.",137,https://www.youtube.com/watch?v=uUbN6DXJwFg
Good Job !!!!,13,https://www.youtube.com/watch?v=uUbN6DXJwFg
Cand o sa iesim odată din rahatul in care suntem?🤮😭 am 15 ani :(,64,https://www.youtube.com/watch?v=uUbN6DXJwFg
Hi,2,https://www.youtube.com/watch?v=uUbN6DXJwFg
Multumesc RECORDER!,19,https://www.youtube.com/watch?v=uUbN6DXJwFg
"1990 - votam FSN ""ca ne-a dat"" :) salt in timp 2019 - votam PSD ""ca ne-a dat""",77,https://www.youtube.com/watch?v=uUbN6DXJwFg
"""Miza nu este sa trezesti constiinta lichelelor. Asta este o batalie falsa. Ci sa trezesti constiinta celor din jurul lor ca nu ai voie sa convietuiesti cu ei in functii de decizie si de conducere.""",198,https://www.youtube.com/watch?v=uUbN6DXJwFg
2:20:40 fular Burberry,22,https://www.youtube.com/watch?v=uUbN6DXJwFg
Mulțumim! 🙏🙏,12,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitări pt documentar! 👏👏👏,29,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Este cu siguranță cea mai buna lecție de istorie pe care am primit-o. Sunt foarte multe informații pe care nu le știam. Îmi place cum este realizat acest documentar și mi se pare incredibil ca au fost aduși atâția oameni sa vorbească, cu vederi atât de diferite. Mulțumesc Recorder, am o idee mult  mai clara despre istoria României.",333,https://www.youtube.com/watch?v=uUbN6DXJwFg
2020,4,https://www.youtube.com/watch?v=uUbN6DXJwFg
Mulțumesc👍👍👍,12,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Excelent documentar, multumesc Recorder !",41,https://www.youtube.com/watch?v=uUbN6DXJwFg
Multumesc!,10,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Sunt mai tânăr decât revoluția. Însă la cei 25 de ani ai mei nu îmi amintesc sa fii urmarit vreun documentar cu asa interes sau dorința. La final printre câteva lacrimi singura reacție pe care am putut sa o am a fost sa aplaud, singur în casa în fata televizorului care rula numele celor care au lucrat la asta. Am aplaudat pana s-a terminat tot clipul iar în mintea mea era ca încă mai avem jurnalism în aceasta tara. Felicitări Recorder, sincere felicitări.",459,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitari pentru documentar...foarte bun BRAVO 👏👏,50,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Impecabil documentarul! Felicitari, Recorder!

Tariceanu si Ponta, astia au mai ramas...
Cum de-au rezistat aceste scursuri atat de mult?",137,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Un documentar atât de interesant ! 
Felicitări!!!",49,https://www.youtube.com/watch?v=uUbN6DXJwFg
Bravo,5,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Am 22 de ani și o mulțime de întrebări la tot ceea ce se intampla în ultima perioada raportat la ceea ce a fost acum 30 de ani ... Iar datorita vouă, Recorder, pana la minutul 22 am găsit o parte din răspunsuri la întrebările mele. Acum totul se leagă, prinde contur, pot sa înțeleg mai bine ! Nu am cuvinte sa va mulțumesc pentru munca depusa care ma gândesc ca  s-a însumat în zile, săptămâni, nervi și chiar și refuzuri pentru a strânge materiale video din acea vreme, pentru a reda 30 de ani în 3 ore și de a rămâne, de ce, nu ? și generațiilor viitoare.",558,https://www.youtube.com/watch?v=uUbN6DXJwFg
respect,7,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Sunt profund impresionata, felicitari!",38,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitări!!ați făcut o treabă de nota 11!!!👏👏👏💪💪💪,50,https://www.youtube.com/watch?v=uUbN6DXJwFg
Exceptional 👏🏻! Am trait toate evenimentele astea si am simtit un nod in gat de multe ori pe parcursul documentarului. Felicitari! Genial!!!,140,https://www.youtube.com/watch?v=uUbN6DXJwFg
"30 de ani in 3 ore, un documentar pe care toți cei născuți după '89 ar trebui să-l vadă. O capodopera in stilul recorder greu de egalat de orice alta sursa de mass media!",170,https://www.youtube.com/watch?v=uUbN6DXJwFg
Vă mulțumesc Recorder. Felicitări,33,https://www.youtube.com/watch?v=uUbN6DXJwFg
F...m...m,9,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Multumim, Recorder! Minunat film!",33,https://www.youtube.com/watch?v=uUbN6DXJwFg
"2:14:49 6, 5, 4, 1, 0!",22,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Incredibil acest documentar, l-am vazut de 2 ori in 24 de ore, o data pe tren, o data aratandu-l si parintilor acum de Craciun,  astfel reusind sa le largesc si lor orizonturile si sa vada ca mergand de 30 de ani in aceeasi directie si cu aceeasi mentalitate, nu ajungem nicaieri. Cred ca am reusit sa le ofer o perspectiva diferita, mai ampla, cu privire la peisajul politic romanesc, lucru apreciat si de ai mei, si pentru asta, va multumesc!",444,https://www.youtube.com/watch?v=uUbN6DXJwFg
Super documentary,17,https://www.youtube.com/watch?v=uUbN6DXJwFg
acelasi lucru s-a intamplat intre RFG SI RDG ...,48,https://www.youtube.com/watch?v=uUbN6DXJwFg
Fara cuvinte!!!,15,https://www.youtube.com/watch?v=uUbN6DXJwFg
"1:09:42
nea Nelu posibil sa fie tatal dancilei
nu se stie",57,https://www.youtube.com/watch?v=uUbN6DXJwFg
Sa nu ma deranjeze nimeni timp de 3 ore. :)),44,https://www.youtube.com/watch?v=uUbN6DXJwFg
Mulțumesc! Felicitări !,23,https://www.youtube.com/watch?v=uUbN6DXJwFg
Felicitari!,11,https://www.youtube.com/watch?v=uUbN6DXJwFg
"Bravo! Sunt curios si de documentarul ""60 de ani de democratie"" :) Abia astept sa-l vad!",88,https://www.youtube.com/watch?v=uUbN6DXJwFg
1:49:39 - A vrut sa ii pupe mana lui Nastase :)),48,https://www.youtube.com/watch?v=uUbN6DXJwFg
