raw text,text_length,source
Aici poti vedea cate reclame sunt si de ce incepem sa uram televizoarele!,73,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Adrian este o legenda vie.,26,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ce s-a întâmplat?,17,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Niste oameni de nimic in platou, exceptandu l pe domnu Adrian Niculescu!",72,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ce tampit e Dorian si cei care il apara!!,41,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Doamne cu principii de viata aveti,nu e delicata,treziti-va!Doriane, mai maturizeaza-te!",88,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Baba aia ce vrea ?! 😂😂😂,23,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Adrian,te-ai cam umilit vorbind cu ăsta.",40,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Cum se numește piesa de la 19:23,32,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
0:31   ce spune ???,19,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bravo Cristian👏👏👏,17,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Auzi la ea cum pronunța ! ,,YOUTIUB” fmm",40,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
La unica cosa de esta programa que me gusto es la canción,57,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Ce a făcut Dorian?,18,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Respect Adrian Niculescu !!!!,29,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Dar ce s-a intamplat ? Ca sunt confuza,38,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Un platou de oameni dementi..Adrian,nu e locul tau cu astfel de oameni!",71,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Bravo Adrian,ce bine ca ai curajul  sa spui lucrurilor pe nume!",63,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bravo Adrian,12,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Bravo Adrian,12,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
Muie Gherghe!,13,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
"Misto reclame,chiar mi au placut!",33,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
scurta puaza   20 min :)),25,https://www.youtube.com/watch?v=0rXmgGDq18M&ab_channel=4ARabs
