raw text,text_length,source
afara cu dementa asta,21,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Arata groaznic,14,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"De 30 de ori sa spus în acest episod cuvintul Sicilia 
Încă am numarat",70,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Dacă e așa frumos în Regatul Siciliei de ce și-a deschis cârciumă-n România și nu în Sicilia? Dacă nu se muta în București, geniul de bărbate-său era spălător de vase, nu chef în Sicilia. Și ea, tot o casnică, dar fără atâta aere.",230,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Deci daca mai aud inca o singura data un anumit cuvant , ma sinucid in stil sicilian.",85,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Huo fa,6,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
26 mai bn de sicilia si derivate de ale ei in aproape 10 minute bv,66,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Bănuiesc că toate produsele cu care gătești aici sunt din Sicilia nu ?,70,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Totul mi se pare o chestie regizata,35,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Come denigrare la SICILIA in pochi minuti...una rumena che parla di mafiosi..quando suo marito è un pezzo di pane...""non è italiano ma siciliano"" quanta ignoranza in un solo video.....",184,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Doamne, asa femeie proasta nu am vazut in viata mea! Are o atitudine de toata jena si e foarte increzuta. In patru cuvinte/cuvintele, o persoana de nimic!",154,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Cate caruri au intrat in ea stie deja toata istoria Siciliei!,61,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Senta Signora , non dire cavolate, non mi dica che i siciliani non si considerano italiani.... anzi, Italia non gli considera,",126,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
A mai zis și alte 15 20 de cuvinte inafara de Sicilia..,55,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
De ce a venit cu ele de acasă ?,31,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Siciliene nu siciliane,22,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
De 34 de ori am auzit cuvantul sicilia,38,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Să numai ridicăm Sicilienii în sus și în jos că ei ne-au luat fetele și nu le mai găsește nimeni!,97,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Siciliene nu siciliane analfabetism in floare !numai domni din Moldova vorbesc asa!,83,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Asa se spune acuma la centuriste? Ca sunt stewardese?,53,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Bună,4,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Mămăliga știi să faci,21,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Ce i merge gura,15,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Locuieste in Sicilia undeva la periferie, pe centura Siciliei cred ca isi desfasoara activitatea ; )",100,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Bestiala la cassata.,20,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"A s  participa si eu la emisiune cu un tort ce contine: mousse Sabayon, strat crocant din: pallete feuilettine, pasta de praline si ciocolata topita, blat pufos de cacao ,sirop cu piure de zmeura si decorat in glazura oglinda ce contine si pate a glacer; decora si cu macarons si foite de aur :),cel mai fin si gustos tortulet sau poate fi facut si mono portii.",361,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
N am putut să mă uit la tot .,29,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
La inceput vorbeste normal ..da dupa zici ca i screlozata,57,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Sa auzi o femeie recunoscand ca sotul iei e capul familiei e mare mare lucru,76,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Vai ce ma înnebunit !,21,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Basini arfe și talente,vorba multa vai steaua ri",48,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Ce urat r barbatusoo😅😅😅,23,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Cand a fost numita ambasadoare a fost primul moment in care a plans ????a sp ca are 2 copii nu a plans cand a nascut???,119,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Sa iti dau clanta,17,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Câtă mierda pe ia,17,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Oribil de nesuferitaaaaaaaaaaa,30,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Face misto de ea,16,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Câte cuțite a luat?,19,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
0 nebuna,8,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Tu îți dai seama sa mergi cu asta dintr o tara în alta.. Într un avion.. Închis acolo..,87,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Saracul soţ! 😎😨😨😨😨😨😨😨😨,22,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Ce iti este cu romanii nostri. Nu inteleg dece i ati dat hate. Este super femeia si vorbeste foarte coierent. Pacat,115,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"HATE

Chiar țin cu ea...
Nu e preferată mea dar mi se pare un concurent intetesant",82,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Căcatul romaniei,16,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Tot romanu a fost in Italia si cam toti au fost prin sicilia e imposibil sa nu fi fost.peste 75% din romani in Sicilia,118,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Ah ce cancer sa mor eu..,24,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Imi e scârba de aceasta fatuca.Are niste figuri....Sa nu mai zic ca vorbeste mult si  prost.Ea nu vorbește,țipă=))))) Am venit aici in urma la ce am vazut pana acum in competiție.",179,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Figuri cu aere de Sicilia.,26,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
N-are Sicilia populatie de cate ori a zis ea Sicilia pana acum.,63,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"7:50 Cand profu' spune ca va mai tine 10 min sa explice ultimul capitol, de 50 de pagini",88,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
e faina fata arata bine la varsta ei,36,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Cum Doamne iartă-mă a fost paranteza asta =stewardesă= ??? 
 Pentru că în asemenea job nu ar trebui să ajungă orice căzută în cap :)",132,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
mars fa in sicilia,18,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Como se dice in romena ?😄😄😄
Cum frate sa iti uiti limba ta ?",60,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
"Vă zic eu pe scurt povestea ei ""A început să se prostitueze în România iar după ce a strâns bani de avion si chirie a plecat la pulă în străinătate",147,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Daca si asta arata a gassata siciliana inseamna ca traiesti degeaba in Italia 😂,79,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
Cred ca toata Sicilia a intrat in ea de e asa pornita pe Sicilia..,66,https://www.youtube.com/watch?v=ALIe8IZiNMQ&ab_channel=Chefilacu%C8%9Bite
